epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.3900751369720862,,0.8900095147478592,0.8285043069694596,0.0,1.6666666666666667e-05
2,0.3346003415639008,,0.9276879162702188,0.8496476115896633,0.0,3.3333333333333335e-05
3,0.28597421917203036,,0.9569933396764986,0.8629600626468285,0.0,5e-05
4,0.27524259643935794,,0.9628924833491912,0.8371182458888019,0.0,4.995066821070679e-05
5,0.2501390604860549,,0.9748810656517602,0.8449490994518403,0.0,4.980286753286195e-05
6,0.24862070459620822,,0.9767840152235966,0.8668754894283477,0.0,4.955718126821722e-05
7,0.2363490425440156,,0.9828734538534729,0.8175411119812059,0.0,4.9214579028215776e-05
8,0.23501826977298784,0.6164809846280606,0.9836346336822074,0.8057948316366484,0.8601696645203434,4.877641290737884e-05
9,0.22869584505950463,0.5994975505252321,0.9861084681255947,0.8261550509005482,0.8243937220044794,4.8244412147206284e-05
10,0.22594199042508537,0.6439684706454923,0.9874405328258801,0.8159749412685983,0.8130322065136244,4.762067631165049e-05
11,0.22759785070008715,,0.9864890580399619,0.8018794048551292,0.0,4.6907667001096584e-05
12,0.2233480270083579,0.6026818451231686,0.9887725975261655,0.8371182458888019,0.7446064879619261,4.610819813755037e-05
13,0.22510681672112132,0.561559739692564,0.9876308277830638,0.8551292090837901,0.8835007232176184,4.5225424859373677e-05
14,0.21790837447604716,,0.99162702188392,0.8144087705559906,0.0,4.426283106939472e-05
15,0.2177258045984154,0.5897119654373163,0.9920076117982873,0.8433829287392326,0.8620564459686451,4.322421568553528e-05
16,0.2178277700969313,0.5549444856593267,0.9910561370123692,0.8598277212216131,0.8214600247293766,4.211367764821721e-05
17,0.2177761556788017,0.5455010073812286,0.99162702188392,0.8582615505090054,0.8225813036580814,4.0935599743717234e-05
18,0.2205410569225687,0.5969867160661947,0.9891531874405328,0.8386844166014096,0.8672706117021277,3.969463130731183e-05
19,0.2071123508954479,0.6030141623718438,0.9963843958135109,0.841033672670321,0.7739157568122433,3.839566987447491e-05
20,0.20731048536913152,0.5283267413533658,0.9963843958135109,0.8723570869224746,0.9055821901829041,3.7043841852542874e-05
21,0.21617321515514326,0.5792492727516402,0.9918173168411037,0.8535630383711824,0.8504601763717805,3.564448228912681e-05
22,0.20515990183537172,0.5435966750608353,0.9971455756422455,0.8660924040720438,0.8080586272863008,3.420311381711694e-05
23,0.21099638537664167,0.6392731830862788,0.9944814462416746,0.8245888801879405,0.8450447928331466,3.272542485937368e-05
24,0.21148181412471803,0.5777265994970744,0.9941008563273074,0.8519968676585747,0.8494045119447555,3.121724717912136e-05
25,0.20555847835019017,0.5994222562062899,0.9971455756422455,0.8425998433829287,0.877774764371034,2.9684532864643112e-05
26,0.2051951460448137,0.6011465011206846,0.9971455756422455,0.8418167580266249,0.8718825821201941,2.8133330839107605e-05
27,0.20705214962292354,0.5909375162122766,0.9963843958135109,0.8449490994518403,0.8700876609742441,2.6569762988232828e-05
28,0.20405771812294687,0.5618800100350436,0.9977164605137964,0.8590446358653093,0.8882249673385592,2.499999999999999e-05
29,0.20413201276060516,0.5828165912544158,0.9977164605137964,0.8488645262333594,0.8587363521836506,2.3430237011767157e-05
30,0.2049768501298979,0.5659136451961664,0.9975261655566128,0.8527799530148786,0.8412026992347891,2.1866669160892387e-05
31,0.19993948253078986,,0.9994291151284491,0.8684416601409554,0.0,2.0315467135356877e-05
32,0.2008104765279082,,0.9992388201712654,0.855912294440094,0.0,1.878275282087862e-05
33,0.2008735648968694,0.562354406740111,0.9992388201712654,0.8613938919342208,0.8314013507838747,1.7274575140626315e-05
34,0.20085278692186503,0.5542075484641007,0.9992388201712654,0.860610806577917,0.8627023842851811,1.5796886182883053e-05
35,0.20114880451466446,0.6252274201685503,0.9990485252140818,0.836335160532498,0.8531430804404629,1.4355517710873178e-05
36,0.2000032096647513,0.5522324842639331,0.9996194100856327,0.86530931871574,0.8646372830347144,1.295615814745711e-05
37,0.19950624506434977,0.5565556250658461,0.9998097050428164,0.8621769772905247,0.8748833519970138,1.1604330125525074e-05
