epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.4646877904263102,1.312388094363356,0.7956480605487228,0.5060150375939849,0.43534185341853415,0.0007978087581473094
2,0.44301226228165425,1.373591253676809,0.8090823084200568,0.48872180451127817,0.4485832358323584,0.0007912590402935223
3,0.4346584318122891,1.6514913289562652,0.8160832544938506,0.4789473684210526,0.4674084240842408,0.0007804226065180615
4,0.43670480748675516,2.1040278677205393,0.8145695364238411,0.43909774436090226,0.41426289262892624,0.0007654181830570403
5,0.42161327170784335,2.387996012207709,0.8223273415326395,0.4338345864661654,0.3878363783637837,0.0007464101615137755
6,0.4210200328728785,2.6386072948126866,0.8300851466414381,0.4075187969924812,0.40039150391503914,0.000723606797749979
7,0.4201200155458477,2.43658557762777,0.8249763481551561,0.42330827067669174,0.40327903279032795,0.0006972579301909577
8,0.4115175849780116,2.5413238210841675,0.8285714285714286,0.43157894736842106,0.39056640566405665,0.0006676522425435433
9,0.41337771738263496,2.0332489443676813,0.8333017975402082,0.43759398496240604,0.3718874688746887,0.0006351141009169893
10,0.4161508639465556,2.19485656899169,0.8298959318826868,0.43759398496240604,0.3778050280502805,0.0006000000000000001
