epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.4674960279269444,0.5283955636839925,0.8053097345132744,0.7369631901840491,0.8358765691375114,0.0007978087581473094
2,0.4441776993168745,0.528824120211455,0.8203728111466767,0.7308282208588958,0.834244188821536,0.0007912590402935223
3,0.42919543757543704,0.4997144393577166,0.8262097533421201,0.7400306748466258,0.8407928022528757,0.0007804226065180615
4,0.4314671932438901,0.5880485003345584,0.8309169647900584,0.7315950920245399,0.8670612381270584,0.0007654181830570403
5,0.42812934540867287,0.5100916642352847,0.8260214648842026,0.7300613496932515,0.8621760297837813,0.0007464101615137755
6,0.41068371210118915,0.5065858504889201,0.8356241762379966,0.7599693251533742,0.855677533291967,0.000723606797749979
7,0.4145720923402578,0.579742616305322,0.8343061570325739,0.7254601226993865,0.8493055224094316,0.0006972579301909577
8,0.4096191028286297,0.5214826409802115,0.8401430992280173,0.7269938650306749,0.8604863729654908,0.0006676522425435433
9,0.42040333515999345,0.49564660089147605,0.8288457917529656,0.7323619631901841,0.8618538494582597,0.0006351141009169893
10,0.4090924189378483,0.5228867901980512,0.8316701186217285,0.7423312883435583,0.8542503937759534,0.0006000000000000001
11,0.3935738102547127,0.5126646170221223,0.844662022218038,0.7438650306748467,0.8494463271442891,0.0005626946572303203
