epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.46555929222081877,0.24650779061511685,0.7859523199179698,0.9160457029309488,0.9634883425522824,9.990133642141359e-05
2,0.22074960969375115,0.1714485399591585,0.9130992053319662,0.9428713363139593,0.9872795824335716,9.96057350657239e-05
3,0.15582397361843442,0.13676016427617255,0.9400153806716227,0.9533035270740189,0.9917964825571325,9.911436253643444e-05
4,0.11287461327027432,0.09795191211897049,0.9584721866188157,0.9652260307998013,0.993500929593404,9.842915805643155e-05
5,0.09663038459119201,0.08406147805319694,0.9643681107408357,0.970193740685544,0.9958000854533068,9.755282581475769e-05
6,0.08272906733923648,0.08331004341058451,0.9687259677005896,0.972180824639841,0.9955258265297874,9.648882429441257e-05
7,0.07157912040671242,0.0909784029275401,0.9728274801332991,0.964729259811227,0.9956170537085581,9.524135262330098e-05
8,0.05378068367845812,0.07441675098926584,0.9820558831068956,0.9716840536512668,0.9960708800535816,9.381533400219317e-05
9,0.045182203148701534,0.07752671585752782,0.9846193283773391,0.9731743666169895,0.9961569107474855,9.221639627510075e-05
10,0.034029838611668806,0.06987136270031073,0.9884644962830044,0.9751614505712867,0.9968341859417762,9.045084971874735e-05
11,0.03773175985554758,0.07261345512198976,0.9869264291207382,0.9756582215598609,0.9962175364042635,8.852566213878945e-05
12,0.03205299514883705,0.07343217367801391,0.988977185337093,0.9751614505712867,0.9964704320011085,8.644843137107056e-05
13,0.03494885354666901,0.07115806650298186,0.9892335298641374,0.9741679085941382,0.9970645634375325,8.422735529643442e-05
14,0.02461710724255602,0.059565886477599736,0.9905152524993591,0.9801291604570294,0.9976586948739564,8.187119948743447e-05
15,0.020306071206250234,0.06298083156510129,0.9925660087157139,0.9761549925484352,0.997466424933889,7.938926261462366e-05
16,0.022602694028746397,0.07047085718645484,0.9930786977698026,0.9751614505712867,0.9969265678949617,7.679133974894982e-05
17,0.02210689449796949,0.07298688335141552,0.9923096641886696,0.9746646795827124,0.9970166402993176,7.408768370508575e-05
18,0.019911263821089355,0.06971428720618265,0.993335042296847,0.977645305514158,0.9969993186830952,7.128896457825361e-05
19,0.0166517427457094,0.06055502648665664,0.9935913868238914,0.9781420765027322,0.9977204753051491,6.840622763423389e-05
20,0.018652088695674394,0.0659869807502611,0.9935913868238914,0.9741679085941382,0.9974081088259408,6.545084971874736e-05
21,0.016328727700839464,0.06041904055859044,0.9943604204050244,0.9786388474913065,0.997667933069275,6.243449435824272e-05
22,0.011315259284377327,0.06053945203059595,0.9961548320943348,0.9791356184798807,0.9976223194798897,5.9369065729286224e-05
23,0.01616678039322019,0.06471913441519683,0.9935913868238914,0.9771485345255837,0.9978781020127718,5.626666167821521e-05
24,0.011719495111358273,0.05930550782851064,0.9961548320943348,0.9801291604570294,0.9978648221070014,5.3139525976465657e-05
25,0.014253799738379144,0.06110016501962517,0.99410407587798,0.9781420765027322,0.9978954236289941,4.999999999999998e-05
26,0.012615944109358117,0.057591716285611765,0.9956421430402461,0.9771485345255837,0.9980819196969872,4.6860474023534314e-05
27,0.009994743207803341,0.058638538034531944,0.9969238656754679,0.9811227024341779,0.997835952746631,4.3733338321784775e-05
28,0.006517239851780165,0.0572386450040299,0.999230966418867,0.9781420765027322,0.9981679503908912,4.063093427071375e-05
29,0.007108458431232415,0.06063695686466351,0.9982055883106896,0.9791356184798807,0.9981159855422244,3.756550564175724e-05
30,0.005447191753136068,0.051925598383245924,0.9987182773647783,0.9821162444113264,0.9984878229037958,3.454915028125263e-05
31,0.009887927863833424,0.0576538539205211,0.9974365547295565,0.979632389468455,0.9982147187546911,3.1593772365766105e-05
32,0.005687732966432921,0.05845979669617588,0.9982055883106896,0.979632389468455,0.9982805408963359,2.8711035421746357e-05
33,0.007550493658034924,0.06502942348586584,0.9966675211484235,0.9781420765027322,0.9980934674411354,2.591231629491422e-05
34,0.008346257958971455,0.06375423299543785,0.9971802102025121,0.979632389468455,0.9978353753594236,2.3208660251050148e-05
35,0.004107962935659268,0.06035220607471182,0.999230966418867,0.979632389468455,0.9981234915759207,2.061073738537634e-05
