epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.3861186144424139,0.5652866650792889,0.8329233680227057,0.8293233082706767,0.8800419254192542,9.972609476841367e-05
2,0.15312685894030045,,0.9436140018921476,0.8639097744360902,0.0,9.890738003669029e-05
3,0.10450674993538472,,0.9589403973509933,0.8330827067669173,0.0,9.755282581475769e-05
4,0.07658862790177412,0.537371889793111,0.9691579943235572,0.8368421052631579,0.9327112021120212,9.567727288213003e-05
5,0.05537581662863295,0.5064059103285907,0.9795648060548723,0.8458646616541353,0.9368081180811807,9.330127018922194e-05
6,0.05468188962963469,0.5641263167660936,0.9818353831598865,0.8315789473684211,0.9305024300243001,9.045084971874738e-05
7,0.04805169811572742,0.5383661198660843,0.9827814569536424,0.8511278195488722,0.9448744487444874,8.715724127386972e-05
8,0.03693410711946246,0.6486833553565176,0.9869441816461684,0.8421052631578947,0.9265911409114092,8.345653031794292e-05
9,0.03710498866345822,0.626775888370392,0.9869441816461684,0.8541353383458646,0.9328818288182881,7.938926261462366e-05
10,0.025554937851691134,0.5695431810572631,0.9905392620624409,0.8661654135338346,0.9418425434254343,7.500000000000001e-05
11,0.01716018871194088,0.6011758651164242,0.9929990539262062,0.8654135338345864,0.9547820478204783,7.033683215379003e-05
12,0.02065813572990973,0.7872358546235172,0.9926206244087039,0.8398496240601504,0.9392493924939249,6.545084971874738e-05
13,0.016792157424882072,0.7772771070550258,0.9939451277199621,0.8413533834586466,0.9359343593435934,6.039558454088797e-05
14,0.012174451542849051,0.6372476275786197,0.9956480605487228,0.8616541353383459,0.9455869558695588,5.522642316338269e-05
15,0.013686592802193894,0.6129489451982921,0.9960264900662251,0.8556390977443609,0.9417562925629257,5.000000000000002e-05
16,0.01006317819868366,0.6131230698492294,0.9964049195837276,0.8601503759398497,0.9325949509495095,4.4773576836617344e-05
17,0.009560644795791362,0.5839411972832859,0.9971617786187322,0.869172932330827,0.9411656616566166,3.9604415459112035e-05
18,0.007765755432331181,0.6038548434363272,0.9977294228949858,0.8654135338345864,0.9441881918819188,3.4549150281252636e-05
