epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.38139555862146646,0.35701056945842297,0.8323239969719909,0.8722764838467317,0.9761581630781645,9.972609476841367e-05
2,0.15474271239609902,0.35082286591820033,0.941900075700227,0.8572501878287002,0.9744800645563584,9.890738003669029e-05
3,0.10414894217347485,0.38153377921228837,0.9612036336109009,0.8812922614575507,0.9875686216972942,9.755282581475769e-05
4,0.08214121053022115,0.44662148033140703,0.970666161998486,0.8692712246431255,0.980113462690582,9.567727288213003e-05
5,0.06809820594614334,0.3246263740318362,0.9750189250567751,0.8978211870773855,0.9908484025969262,9.330127018922194e-05
6,0.057481172633477906,0.20593599785892658,0.9786146858440575,0.932381667918858,0.9947272860653632,9.045084971874738e-05
7,0.042651438311498154,0.7052851406636677,0.9852384557153672,0.8580015026296018,0.9890419249532334,8.715724127386972e-05
8,0.040249159081608483,0.3426270099800117,0.9871309613928841,0.9158527422990232,0.9946630965044199,8.345653031794292e-05
9,0.03258637155573265,0.5335068530735443,0.9894019682059046,0.8873027798647634,0.9938561420239885,7.938926261462366e-05
10,0.02692494825103985,0.33562348911762935,0.9905374716124148,0.9188580015026296,0.9944185648436833,7.500000000000001e-05
11,0.029807081622304922,0.5244012919697576,0.9905374716124148,0.8858001502629602,0.9950726870361539,7.033683215379003e-05
12,0.01881991490372016,0.5113256345737656,0.992997728993187,0.879038317054846,0.988818789812811,6.545084971874738e-05
13,0.02029315805814196,0.45467189717881173,0.9933762301286904,0.8910593538692713,0.9941679198914279,6.039558454088797e-05
14,0.01194223459248828,0.7256033870172502,0.9956472369417109,0.8677685950413223,0.9930828106469085,5.522642316338269e-05
15,0.02086358102860548,0.4843956426424283,0.9937547312641938,0.8858001502629602,0.9948648351245277,5.000000000000002e-05
16,0.015452058612172302,0.47253596003480103,0.9945117335352006,0.8955672426746807,0.9917959627822813,4.4773576836617344e-05
17,0.014419472483772839,0.5140465316157574,0.9956472369417109,0.8933132982719759,0.9926701634694153,3.9604415459112035e-05
18,0.015195480063501224,0.3074679976562366,0.9960257380772143,0.9241172051089407,0.9973957378131533,3.4549150281252636e-05
19,0.006503569254091885,0.35164402106200965,0.9975397426192278,0.9158527422990232,0.9963014586313563,2.966316784621e-05
20,0.010581573715361567,0.3997264495922377,0.996782740348221,0.9135987978963186,0.9964390076905207,2.5000000000000015e-05
21,0.006156767005725488,0.5167419827137648,0.9981074943224829,0.9008264462809917,0.9950176674124882,2.0610737385376352e-05
22,0.0049262108855135595,0.40060385862392434,0.9981074943224829,0.9158527422990232,0.9957054127083104,1.654346968205711e-05
23,0.007614247822382521,0.42102195713230867,0.9975397426192278,0.9105935386927122,0.9957451491031801,1.2842758726130304e-05
24,0.007123182615847591,0.5176222228537684,0.9975397426192278,0.9045830202854996,0.9946661531501791,9.549150281252636e-06
25,0.00875997448581173,0.5618054716323914,0.9979182437547313,0.9030803906836965,0.9942901857217963,6.698729810778068e-06
