epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.5371299292398708,0.3813646301839873,0.734670704012112,0.9196093163035312,0.976310995366125,9.972609476841367e-05
2,0.3942568149646063,0.352214933180612,0.8940196820590461,0.8459804658151766,0.9708793358520095,9.890738003669029e-05
3,0.30558458395883226,0.2649189715856542,0.9169190007570023,0.9045830202854996,0.9828399907077968,9.755282581475769e-05
4,0.23852070118670748,0.2856516467615861,0.9390613171839516,0.8760330578512396,0.9552262529190968,9.567727288213003e-05
5,0.19165160636122167,0.2157631218769244,0.9500378501135504,0.9105935386927122,0.9860861485040775,9.330127018922194e-05
6,0.16496039441956614,0.26661945492656136,0.9545798637395913,0.8933132982719759,0.9872354473095404,9.045084971874738e-05
7,0.12526516927678327,0.23397946840811276,0.9682059046177138,0.9068369646882044,0.9895034784628739,8.715724127386972e-05
8,0.10708767171444358,0.3949931947938443,0.9729371688115064,0.8512396694214877,0.9706195209624767,8.345653031794292e-05
9,0.103977944594748,0.23975311257756804,0.9731264193792581,0.9120961682945155,0.9888157331670518,7.938926261462366e-05
10,0.08902303078673628,0.3666216513515638,0.9748296744890235,0.8760330578512396,0.9861595080022987,7.500000000000001e-05
11,0.07137067739645205,0.2903081726809022,0.9810749432248297,0.9053343350864012,0.9871926542689115,7.033683215379003e-05
12,0.06674916271816864,0.5409539286159175,0.9829674489023467,0.8302028549962435,0.976775605521525,6.545084971874738e-05
13,0.05879308584792699,0.2720091045574529,0.9850492051476154,0.9166040570999249,0.9909187054493881,6.039558454088797e-05
14,0.04478113479097286,0.24889260847303404,0.9895912187736563,0.9188580015026296,0.9902217902162883,5.522642316338269e-05
15,0.05616042245162495,0.44227349495964446,0.985995457986374,0.873779113448535,0.9779799239506536,5.000000000000002e-05
16,0.03969899753713522,0.41994465540137327,0.9912944738834216,0.8812922614575507,0.9835124527748229,4.4773576836617344e-05
17,0.03636104326884147,0.20754101349965892,0.9912944738834216,0.9361382419233659,0.9937155363190648,3.9604415459112035e-05
18,0.03485740841712512,0.46322140515698673,0.9914837244511734,0.8722764838467317,0.9741957965007519,3.4549150281252636e-05
19,0.024398438164359416,0.5666558123407095,0.994890234670704,0.8580015026296018,0.9820544327476801,2.966316784621e-05
20,0.029379001905313954,0.5423209672180794,0.9928084784254353,0.8632607062359129,0.9835155094205823,2.5000000000000015e-05
21,0.028299624054854134,0.2923580238673973,0.9937547312641938,0.927122464312547,0.9958185086014012,2.0610737385376352e-05
22,0.026747625317272254,0.40195261368214535,0.9933762301286904,0.8925619834710744,0.9902798664857132,1.654346968205711e-05
23,0.019824778385824162,0.3818953877037138,0.994890234670704,0.8963185574755823,0.9894484588392082,1.2842758726130304e-05
24,0.01564027769469926,0.3286286647015921,0.996782740348221,0.912847483095417,0.993718592964824,9.549150281252636e-06
25,0.02004305993677043,0.40687767712918554,0.9947009841029523,0.8903080390683696,0.9920466077345366,6.698729810778068e-06
26,0.019811809062957764,0.3826582216616415,0.9950794852384557,0.9000751314800901,0.9914352785826944,4.322727117869953e-06
27,0.019287275596691703,0.4382694371784236,0.9954579863739591,0.8888054094665665,0.990218733570529,2.447174185242324e-06
28,0.029621256182264934,0.4406046796937149,0.992997728993187,0.8910593538692713,0.9855756886622894,1.092619963309716e-06
