epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.4540502738086316,0.5182752473032134,0.7842543527630583,0.782870022539444,0.9740613040873468,2e-05
2,0.291684757841978,0.43509888631004107,0.8779333838001514,0.8196844477836214,0.9898702759539791,4e-05
3,0.2187888109711063,0.35692602955819486,0.9174867524602573,0.8580015026296018,0.9889166024771057,6e-05
4,0.15654627307629063,0.4749676290983306,0.9439818319454958,0.8617580766341096,0.991355805792955,8e-05
5,0.13483547252926475,0.31194820321706607,0.9524981074943225,0.8858001502629602,0.9906802870801696,0.0001
6,0.1236103479831531,0.34507457982289735,0.9608251324753975,0.8835462058602555,0.9965612735208891,9.972609476841367e-05
7,0.08935900947345557,0.40094521796219906,0.9680166540499622,0.8955672426746807,0.9978053283448874,9.890738003669029e-05
8,0.07597581831277274,0.5256144867005221,0.9748296744890235,0.8685199098422239,0.9893078531342846,9.755282581475769e-05
9,0.06035583493927949,0.45269200839483614,0.9801286903860712,0.8895567242674681,0.989955862035237,9.567727288213003e-05
10,0.05347582582810176,,0.9823996971990916,0.8827948910593538,0.0,9.330127018922194e-05
11,0.05271306739983281,0.6888351499543044,0.9861847085541257,0.8512396694214877,0.996545990292093,9.045084971874738e-05
12,0.042483666690347054,0.35809545334244697,0.9890234670704012,0.9218632607062359,0.99408233381017,8.715724127386972e-05
13,0.04598126151541884,0.5672574477657014,0.9871309613928841,0.8918106686701728,0.9928932986098374,8.345653031794292e-05
14,0.03921489982691612,,0.988455715367146,0.9068369646882044,0.0,7.938926261462366e-05
