epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.44159420375679614,0.49562930482670775,0.7897824030274362,0.7909774436090226,0.7721720967209673,2e-05
2,0.27917499580581795,0.5687755563261365,0.8860927152317881,0.7834586466165413,0.8105687306873068,4e-05
3,0.1996034058739582,0.6310899164471635,0.9199621570482498,0.793984962406015,0.8497622476224761,6e-05
4,0.1620245859097397,0.6710800570659899,0.9411542100283822,0.8037593984962406,0.8887945129451295,8e-05
5,0.12232425733907333,0.7823027431495712,0.9559129612109745,0.8112781954887218,0.8858151081510816,0.0001
6,0.09383935511064634,0.6421003994185309,0.9712393566698202,0.837593984962406,0.8749306243062431,9.972609476841367e-05
7,0.08643148640124876,0.7040229644990506,0.9710501419110691,0.8345864661654135,0.9053340533405333,9.890738003669029e-05
8,0.0660614854339845,0.6047430888210472,0.9776726584673604,0.843609022556391,0.9110772357723578,9.755282581475769e-05
9,0.051919827423461115,0.6408830833530291,0.9816461684011353,0.8556390977443609,0.932249947499475,9.567727288213003e-05
10,0.05129985127002424,0.6871137148455569,0.984484389782403,0.8390977443609022,0.9145122701227012,9.330127018922194e-05
11,0.05286365013253279,0.6794483900742423,0.9835383159886472,0.825563909774436,0.9032584075840758,9.045084971874738e-05
12,0.044719324894637126,0.5455928444862366,0.9871333964049196,0.8842105263157894,0.9337893378933789,8.715724127386972e-05
13,0.042999689039961916,0.6467850041568728,0.9884578997161778,0.8383458646616542,0.9188323133231333,8.345653031794292e-05
14,0.02545763020145521,0.5859976942377879,0.992809839167455,0.8766917293233083,0.9436031860318604,7.938926261462366e-05
15,0.029818822983423268,0.9735932258735026,0.9922421948912015,0.8315789473684211,0.9223910989109891,7.500000000000001e-05
16,0.03020903096589821,0.5829250363478983,0.9911069063386945,0.8578947368421053,0.9378337533375334,7.033683215379003e-05
17,0.03345145204773238,0.779801706308709,0.9911069063386945,0.8586466165413534,0.9274930249302493,6.545084971874738e-05
18,0.014680118344240895,0.9358681386573016,0.995837275307474,0.8518796992481203,0.9241967419674197,6.039558454088797e-05
19,0.028517414007755305,0.8857258914976864,0.9929990539262062,0.850375939849624,0.9274930249302494,5.522642316338269e-05
20,0.012449495498594972,0.8558897176183256,0.9967833491012299,0.8413533834586466,0.9132672576725768,5.000000000000002e-05
21,0.01193002677798384,0.9954794581669656,0.9969725638599811,0.8413533834586466,0.914889148891489,4.4773576836617344e-05
