epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.3611876579120393,0.5689225385457799,0.9112856869132018,0.8263518659558263,0.8323945014774595,1.6666666666666667e-05
2,0.32519518824847043,0.5641037340801541,0.9373443188350259,0.837014470677837,0.8130561660630646,3.3333333333333335e-05
3,0.30447268876610967,0.58977408212328,0.946349875455068,0.824067022086824,0.8373184250224585,5e-05
4,0.2753866068914627,0.6809530087036662,0.9622533052308871,0.7745620715917746,0.8317899577949411,4.995066821070679e-05
5,0.2566038284876904,0.6227588414101771,0.9712588618509292,0.821020563594821,0.8311402145847577,4.980286753286195e-05
6,0.24019753114088532,0.6271154646168023,0.9806476336462924,0.8164508758568164,0.8333239167650697,4.955718126821722e-05
7,0.2513489716809973,0.6047994120490524,0.9745161908411573,0.824067022086824,0.8347293395784013,4.9214579028215776e-05
8,0.2490395269624162,0.5993044683816137,0.9743245832534968,0.8263518659558263,0.8536312170537819,4.877641290737884e-05
9,0.23839385823217657,0.6731258108247261,0.9804560260586319,0.7897943640517898,0.8369554163158994,4.8244412147206284e-05
10,0.2290617574629461,0.604517576388975,0.9854378233378042,0.8392993145468393,0.8693945523269282,4.762067631165049e-05
11,0.22419130156313832,0.6546487107997802,0.9883119371527113,0.8134044173648134,0.7742297717988846,4.6907667001096584e-05
12,0.220984702775318,0.6037316716815894,0.9896531902663346,0.8248286367098249,0.8690696807218365,4.610819813755037e-05
13,0.22534807052653877,0.5502883870458204,0.9879287219773903,0.8453922315308454,0.8952119575350437,4.5225424859373677e-05
14,0.21933894225990985,0.5900957008422284,0.9906112282046369,0.837014470677837,0.875684349098552,4.426283106939472e-05
15,0.2158008443341901,0.6426694614235354,0.9923356964935811,0.821020563594821,0.8560225545643048,4.322421568553528e-05
16,0.2137419877666284,0.6840264654554489,0.993102126844223,0.8035034272658035,0.834064059030583,4.211367764821721e-05
17,0.21635233760336894,0.6219085059657137,0.9921440889059207,0.8316831683168316,0.8733085489256638,4.0935599743717234e-05
18,0.2127155417037161,0.6803014843702679,0.9942517723701858,0.7981721249047982,0.8339072731689954,3.969463130731183e-05
19,0.209351266057447,0.619606536270459,0.9954014178961487,0.8271134805788272,0.8677066324656908,3.839566987447491e-05
20,0.21006423901337548,0.6533678674053256,0.9952098103084882,0.8194973343488196,0.8586893266965361,3.7043841852542874e-05
21,0.21083122910976318,0.6231729007479987,0.9948265951331673,0.8293983244478293,0.8582797059770726,3.564448228912681e-05
22,0.2063760377936355,0.7033621038268381,0.9971258861850929,0.8027418126428028,0.8403369059793326,3.420311381711694e-05
23,0.2135796232038724,0.6750160442425472,0.993102126844223,0.8141660319878141,0.8342815817574706,3.272542485937368e-05
24,0.20858312582782365,0.6340536580272785,0.9955930254838091,0.8278750952018279,0.8606710434875956,3.121724717912136e-05
25,0.20693352375651347,0.6485982383604914,0.996742671009772,0.8187357197258187,0.8697024741091456,2.9684532864643112e-05
26,0.2039130015673823,0.599433173637579,0.9978923165357348,0.8385376999238385,0.8703211426440594,2.8133330839107605e-05
27,0.20355193804885993,0.5973304891441037,0.9980839241233953,0.8415841584158416,0.8796138830349223,2.6569762988232828e-05
28,0.20587011631260568,0.7155088278530939,0.9969342785974324,0.7996953541507997,0.857213279621228,2.499999999999999e-05
