epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.3768957227922189,0.4739514038771881,0.8987630827783064,0.8676585747846516,0.8887921682530795,1.6666666666666667e-05
2,0.34926720690886026,0.5266138762819086,0.9215984776403425,0.860610806577917,0.9099812779955206,3.3333333333333335e-05
3,0.3372112990106207,0.5163798892320649,0.9274976213130353,0.8425998433829287,0.8458000886524822,5e-05
4,0.3073497601739573,0.4977324822262665,0.9453853472882968,0.870007830853563,0.7912598567562523,4.995066821070679e-05
5,0.2741791998115071,0.5432767330806705,0.9640342530922931,0.8590446358653093,0.8034510311683464,4.980286753286195e-05
6,0.24712894662690094,0.7786174220271472,0.9775451950523311,0.7650743931088488,0.8132013461179545,4.955718126821722e-05
7,0.25348902071917434,0.5112413203193512,0.9735490009514748,0.8786217697729053,0.8574955090518849,4.9214579028215776e-05
8,0.24072894967248845,0.5679512271772816,0.9811607992388202,0.8535630383711824,0.7704192329227324,4.877641290737884e-05
9,0.23907320241095564,0.568854131708877,0.9813510941960039,0.8465152701644479,0.8320574958006718,4.8244412147206284e-05
10,0.23179122037143507,0.5266635570800575,0.9851569933396765,0.8786217697729053,0.8559980403135499,4.762067631165049e-05
11,0.22612093980260173,0.5747474831767444,0.9870599429115129,0.8527799530148786,0.86915156075028,4.6907667001096584e-05
12,0.2271994955192624,0.5635575096683756,0.9861084681255947,0.8433829287392326,0.915389371033968,4.610819813755037e-05
13,0.2168067993009578,0.571903237954844,0.9923882017126546,0.8598277212216131,0.8418107269503546,4.5225424859373677e-05
14,0.22090260001106787,0.5298712877155564,0.9897240723120837,0.8715740015661707,0.7790278555431132,4.426283106939472e-05
15,0.21490691062045256,0.5571730558351324,0.9931493815413891,0.855912294440094,0.8712483086039566,4.322421568553528e-05
16,0.21675827889415222,0.5985550951845682,0.9912464319695528,0.8465152701644479,0.8448785694288913,4.211367764821721e-05
17,0.22156081493982918,0.561687928862934,0.9889628924833492,0.8629600626468285,0.729987576987682,4.0935599743717234e-05
18,0.21821911736514657,0.5298652117758312,0.99162702188392,0.8676585747846516,0.8796484229189996,3.969463130731183e-05
19,0.21540413453792187,0.5886996320989231,0.9923882017126546,0.8433829287392326,0.8445942399216124,3.839566987447491e-05
20,0.2059687269119622,0.5753860416221918,0.9967649857278782,0.8551292090837901,0.8208388741134752,3.7043841852542874e-05
21,0.21063532481071043,0.5586559225921063,0.9939105613701237,0.860610806577917,0.8641473614221725,3.564448228912681e-05
22,0.20728591485719927,0.530793159523324,0.9960038058991437,0.8739232576350823,0.813711681131019,3.420311381711694e-05
23,0.20673718166623536,0.5454759800816852,0.9965746907706946,0.8692247454972593,0.8507430477790221,3.272542485937368e-05
24,0.20508511499151744,0.5391713845235068,0.9975261655566128,0.8692247454972593,0.8774291946621873,3.121724717912136e-05
25,0.21082163882130786,0.5294530843045437,0.9944814462416746,0.8723570869224746,0.7663613405188503,2.9684532864643112e-05
26,0.20284916510137346,0.5381202556793823,0.998477640342531,0.8715740015661707,0.8309391330720417,2.8133330839107605e-05
27,0.2026663112226381,0.5571865263214874,0.9980970504281637,0.8637431480031323,0.8802549925345279,2.6569762988232828e-05
