epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.3727753312908888,0.6127399067477425,0.8997892316535735,0.821020563594821,0.8188784302204041,1.6666666666666667e-05
2,0.27738094912860833,0.6163347703940253,0.9616784824679058,0.8316831683168316,0.7824207737029147,3.3333333333333335e-05
3,0.2655173690240487,0.5508635255074738,0.9681931404483618,0.8377760853008378,0.8816859988813117,5e-05
4,0.2445176039008853,0.5579331393289094,0.9791147729450086,0.8461538461538461,0.8893967558039018,4.995066821070679e-05
5,0.234351340222345,0.6010112756663212,0.9837133550488599,0.8400609291698401,0.8741164904826746,4.980286753286195e-05
6,0.23104127993709764,0.6763000445609227,0.9848630005748228,0.8217821782178217,0.8261484917482612,4.955718126821722e-05
7,0.21765085136577483,0.6694824173535814,0.9909944433799579,0.8042650418888042,0.870424254066545,4.9214579028215776e-05
8,0.2240562817960846,0.6176938426149591,0.9879287219773903,0.8233054074638233,0.847530693304255,4.877641290737884e-05
9,0.21667505906080006,0.5813996027261359,0.9915692661429393,0.8408225437928408,0.8843160463973152,4.8244412147206284e-05
10,0.21319045825670632,0.5913342994673962,0.9929105192565626,0.8431073876618431,0.9071432203533474,4.762067631165049e-05
11,0.2108777921406285,0.6213511399589962,0.9946349875455068,0.8339680121858339,0.8867850705960123,4.6907667001096584e-05
12,0.20678804009656016,0.6068102774825245,0.996742671009772,0.8400609291698401,0.8630058815885373,4.610819813755037e-05
13,0.21279301253525912,0.6581422559922647,0.993485342019544,0.817974105102818,0.8613659862254439,4.5225424859373677e-05
14,0.22460029139603707,0.7163463826748767,0.9883119371527113,0.7867479055597868,0.8209194713915239,4.426283106939472e-05
15,0.20769634757788388,0.6360601680885265,0.9963594558344511,0.8255902513328256,0.8432664003661162,4.322421568553528e-05
16,0.2132022809790432,0.6433386379357794,0.993485342019544,0.8194973343488196,0.8756504494528032,4.211367764821721e-05
17,0.21278392887704786,0.6504895445370801,0.9938685571948649,0.8156892612338157,0.8634197397637194,4.0935599743717234e-05
18,0.20449369465409395,0.6726675150463441,0.9975091013604138,0.8103579588728104,0.885252524111123,3.969463130731183e-05
19,0.20305049466513472,0.6577526189880524,0.9984671392987162,0.8156892612338157,0.8458526608396941,3.839566987447491e-05
20,0.208602749649239,0.6853970580444205,0.9957846330714696,0.8073115003808073,0.846081483448498,3.7043841852542874e-05
21,0.2088389303417447,0.7001076885424583,0.9955930254838091,0.7996953541507997,0.8310512280146674,3.564448228912681e-05
22,0.20539423506146626,0.621446750110465,0.9973174937727534,0.8324447829398325,0.8581045578073709,3.420311381711694e-05
23,0.2029103760770464,0.719589268103503,0.9982755317110558,0.7936024371667936,0.8318266824111687,3.272542485937368e-05
24,0.21562806011662444,0.6299875419805364,0.9927189116689021,0.8194973343488196,0.8905309814512438,3.121724717912136e-05
25,0.207522487236088,0.6114185452234264,0.9965510634221115,0.8362528560548362,0.883920550530247,2.9684532864643112e-05
