epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.37004113814733913,0.563667985969301,0.8986201609812189,0.850076103500761,0.8775621639784947,1.6666666666666667e-05
2,0.3190766789815854,0.5491608713769114,0.9388654656956689,0.8409436834094368,0.8665392585125449,3.3333333333333335e-05
3,0.3017637284437602,0.45489092756351923,0.9495975469528555,0.8987823439878234,0.8751092069892473,5e-05
4,0.2648434068974794,0.4365719290991715,0.9674204676121119,0.8995433789954338,0.9065930219534051,4.995066821070679e-05
5,0.2573329759265509,0.505870071130619,0.9722115753162132,0.893455098934551,0.8897821460573476,4.980286753286195e-05
6,0.23610798495969082,0.4512438445013226,0.9823687236489076,0.9025875190258752,0.9001960125448029,4.955718126821722e-05
7,0.2337543907785562,0.4679301083087921,0.98390187811422,0.898021308980213,0.8785688284050179,4.9214579028215776e-05
8,0.2395960973991933,0.4370288145551217,0.9814105021080873,0.9018264840182648,0.8681017585125448,4.877641290737884e-05
9,0.23090218707216614,0.47038807689327083,0.984093522422384,0.895738203957382,0.9243279569892474,4.8244412147206284e-05
10,0.22455779865995226,0.4851928418176178,0.9883096972019931,0.893455098934551,0.8638538866487454,4.762067631165049e-05
11,0.22082309733866365,0.4550243142986588,0.9896512073591415,0.9018264840182648,0.9180779569892473,4.6907667001096584e-05
12,0.21975448199299022,0.4974354940779859,0.9900344959754696,0.89117199391172,0.9504242271505376,4.610819813755037e-05
13,0.2189403218629489,0.45417127759398573,0.9909927175162898,0.9033485540334856,0.8989401321684587,4.5225424859373677e-05
14,0.22624198426433612,0.44919690628120706,0.9873514756611729,0.9033485540334856,0.8834369399641577,4.426283106939472e-05
15,0.21594494477274226,0.47565616696755453,0.9923342276734382,0.8964992389649924,0.872582045250896,4.322421568553528e-05
16,0.21992598263273389,0.4577476648752729,0.9906094288999616,0.9025875190258752,0.8404723902329748,4.211367764821721e-05
17,0.21518193122503537,0.5079308953051154,0.9925258719816021,0.8866057838660578,0.924988799283154,4.0935599743717234e-05
18,0.20830134483716095,0.5344310020701889,0.995783825220391,0.8706240487062404,0.8618265568996415,3.969463130731183e-05
19,0.21295380424429694,0.44213877017276654,0.9932924492142583,0.8964992389649924,0.9573728718637993,3.839566987447491e-05
20,0.2165507159044844,0.4821409124036176,0.991759294748946,0.89117199391172,0.882174059139785,3.7043841852542874e-05
21,0.2098647955963556,0.49904786063928036,0.9948256036795707,0.8835616438356164,0.821463373655914,3.564448228912681e-05
22,0.20670397551112726,0.482128277806568,0.9961671138367191,0.893455098934551,0.8011858758960574,3.420311381711694e-05
23,0.20860218868122196,0.45188793027419116,0.9952088922958988,0.8972602739726028,0.8173275089605734,3.272542485937368e-05
24,0.20744146648244685,0.47044628965165153,0.9961671138367191,0.8942161339421614,0.8208487343189963,3.121724717912136e-05
25,0.2052704304765129,0.48075234871839645,0.9969336910693752,0.893455098934551,0.8966593862007168,2.9684532864643112e-05
26,0.2079605512940687,0.4745310156902403,0.995783825220391,0.895738203957382,0.8845640120967742,2.8133330839107605e-05
27,0.20473946681786606,0.4712807786519125,0.9973169796857033,0.8881278538812786,0.8212631608422939,2.6569762988232828e-05
28,0.2033895323129393,0.47200255068741975,0.9980835569183595,0.893455098934551,0.8755124327956989,2.499999999999999e-05
29,0.20639656917625754,0.46581279827760963,0.9965504024530472,0.8987823439878234,0.8961483534946236,2.3430237011767157e-05
30,0.2039414016610592,0.45054718173892894,0.9977002683020314,0.9041095890410958,0.8923065076164876,2.1866669160892387e-05
31,0.20156204089345306,0.4703027824197911,0.9988501341510158,0.8964992389649924,0.8740031362007169,2.0315467135356877e-05
32,0.20142954193846666,0.4644040602572614,0.9990417784591797,0.898021308980213,0.8428847446236559,1.878275282087862e-05
33,0.20242990184990828,0.48576822144346515,0.9984668455346877,0.8881278538812786,0.8806493615591398,1.7274575140626315e-05
34,0.20469855394638467,0.4878291976460946,0.9973169796857033,0.89117199391172,0.8319542450716846,1.5796886182883053e-05
