epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.40249960055656536,0.29757405879832943,0.8801993482844547,0.9482889733840304,0.9948357125138129,1.6666666666666667e-05
2,0.33240438162286506,0.27366432269943075,0.9313781866973356,0.9642585551330799,0.9889821956114832,3.3333333333333335e-05
3,0.3056961641769563,0.29613705608328034,0.9493962047153537,0.9551330798479087,0.9949414225469634,5e-05
4,0.2810721625501634,0.3218235861892483,0.9595552999808319,0.9437262357414449,0.9920971179216562,4.995066821070679e-05
5,0.2597422033451242,0.28205723204993477,0.9702894383745447,0.9551330798479087,0.9936686737478295,4.980286753286195e-05
6,0.2570022059247849,0.34906647719811124,0.9712478435882691,0.9315589353612167,0.9843281352186366,4.955718126821722e-05
7,0.23616331097938925,0.3346233494834755,0.9823653440674718,0.9444866920152091,0.9859151951830053,4.9214579028215776e-05
8,0.2311366265884231,0.2591928610783566,0.9856239217941346,0.9749049429657795,0.9957307241278217,4.877641290737884e-05
9,0.23409061541736914,0.26452912395897926,0.983323749281196,0.9695817490494296,0.9956842117132354,4.8244412147206284e-05
10,0.2242165144025217,0.2827281487305355,0.9890741805635422,0.9634980988593156,0.9928187650812981,4.762067631165049e-05
11,0.22590597043589017,0.2474101701956738,0.9879240943070731,0.979467680608365,0.9960323500890783,4.6907667001096584e-05
12,0.2289700943813119,0.2762679039525442,0.9856239217941346,0.9680608365019011,0.9964227724781813,4.610819813755037e-05
13,0.22843587713575647,0.2554448412398422,0.986390645965114,0.9756653992395438,0.9961324222537943,4.5225424859373677e-05
14,0.21514223351466238,0.2624648687617407,0.9927161203756949,0.9703422053231939,0.9967582256500462,4.426283106939472e-05
15,0.21259360438977162,0.28073592285692917,0.994057887674909,0.9642585551330799,0.993757470175676,4.322421568553528e-05
16,0.221741468679729,0.28894022911673717,0.9896492236917769,0.9604562737642586,0.9950316284419187,4.211367764821721e-05
17,0.21518661233458866,0.24733125625227795,0.9919493962047153,0.9756653992395438,0.997262814874952,4.0935599743717234e-05
18,0.21455788705480128,0.27240753247484056,0.9932911635039294,0.9680608365019011,0.9961126897142728,3.969463130731183e-05
19,0.21614099930467015,0.23662824770116989,0.9921410772474603,0.9840304182509506,0.998879473648603,3.839566987447491e-05
20,0.21130302613531468,0.26481293861403665,0.9942495687176538,0.9680608365019011,0.9963508896556389,3.7043841852542874e-05
21,0.21244122490118308,0.27479666329835306,0.9938662066321641,0.9665399239543726,0.9958928128453194,3.564448228912681e-05
22,0.21206685287732605,0.27357970019483746,0.994057887674909,0.9695817490494296,0.9954107750941524,3.420311381711694e-05
23,0.2075709958505603,0.27507925333858896,0.9959746981023577,0.9680608365019011,0.99493437521142,3.272542485937368e-05
24,0.2107198711171195,0.3782517287894347,0.9946329308031435,0.9254752851711027,0.9924931781791941,3.121724717912136e-05
25,0.21003798294711756,0.2697311786531042,0.9946329308031435,0.9703422053231939,0.997462959204384,2.9684532864643112e-05
26,0.20737570874394415,0.2714069853944017,0.9959746981023577,0.9703422053231939,0.9951246532710913,2.8133330839107605e-05
27,0.2025236034441296,0.3041742220237681,0.998466551658041,0.9574144486692016,0.9918025392959431,2.6569762988232828e-05
28,0.20497067195258195,0.24208974690944976,0.9973164654015718,0.9825095057034221,0.9916813251245968,2.499999999999999e-05
29,0.20287676249538455,0.312542591824731,0.9980831895725513,0.9543726235741445,0.9918772410527028,2.3430237011767157e-05
30,0.20423244606244376,0.25651974891075163,0.9976998274870615,0.9756653992395438,0.9928117177457547,2.1866669160892387e-05
31,0.2031889550469263,0.2703453469525725,0.9978915085298063,0.9711026615969581,0.9921577250073293,2.0315467135356877e-05
32,0.20656857444896354,0.26039921217544904,0.9965497412305923,0.9741444866920153,0.99448757413797,1.878275282087862e-05
33,0.2032958667283317,0.2576818424259302,0.9978915085298063,0.9756653992395438,0.9962324944185104,1.7274575140626315e-05
34,0.20232021199381853,0.2443845062428101,0.9986582327007859,0.9817490494296578,0.9968667546174143,1.5796886182883053e-05
