epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.4637486225490534,0.43184577224389564,0.814366729678639,0.7554716981132076,0.8975229885057471,2e-05
2,0.4506232061435685,0.4041205985703558,0.8234404536862003,0.7916981132075471,0.9072080459770115,4e-05
3,0.44027883605098456,0.412094622985372,0.819281663516068,0.789433962264151,0.8967609195402299,6e-05
4,0.42623276953886496,0.4719939379084785,0.8315689981096408,0.7743396226415095,0.9282942528735632,8e-05
5,0.40934875032852186,0.37888406998706314,0.8323251417769376,0.8603773584905661,0.9252597701149426,0.0001
6,0.3632900501356684,0.7759891235603477,0.8570888468809074,0.7124528301886792,0.7920275862068966,9.972609476841367e-05
7,0.3361907744565398,0.2986345859687283,0.8665406427221172,0.8822641509433963,0.9488540229885057,9.890738003669029e-05
8,0.3197229176252686,0.3023280852526989,0.8742911153119093,0.8981132075471698,0.9654758620689655,9.755282581475769e-05
9,0.3103910232536734,0.15203040357468264,0.8775047258979206,0.9607547169811321,0.9939379310344828,9.567727288213003e-05
10,0.2915496640146793,0.41846799153201986,0.8799621928166351,0.8475471698113207,0.9552264367816092,9.330127018922194e-05
11,0.27734050263416565,0.490604845802739,0.8873345935727788,0.8437735849056603,0.9655436781609196,9.045084971874738e-05
12,0.2713395989008797,0.1982859676457801,0.8862003780718336,0.9366037735849057,0.9827022988505747,8.715724127386972e-05
13,0.26848212000553007,0.36831262702087186,0.8931947069943289,0.849811320754717,0.9209344827586207,8.345653031794292e-05
14,0.24357820584919368,0.32694274662800554,0.9026465028355387,0.8694339622641509,0.9630045977011494,7.938926261462366e-05
15,0.2321702238292009,0.39748076819586303,0.9039697542533082,0.8513207547169811,0.9266758620689655,7.500000000000001e-05
16,0.24372151293466132,0.21352884727828908,0.898109640831758,0.9245283018867925,0.9790494252873564,7.033683215379003e-05
