epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.4428856206312423,0.5660699392675905,0.8111636707663198,0.8112781954887218,0.6111623616236163,2e-05
2,0.4202559316733477,0.549776992963669,0.823841059602649,0.8172932330827067,0.6398426484264843,4e-05
3,0.3921064761202067,0.5698612299516685,0.8490066225165563,0.8097744360902256,0.6281219062190623,6e-05
4,0.36366842193432086,0.6989454283694128,0.8647114474929044,0.7315789473684211,0.6654066540665406,8e-05
5,0.37005277523592944,0.7050352534069154,0.8614947965941343,0.8195488721804511,0.6979419794197942,0.0001
6,0.3482513157046394,0.5161424421894371,0.8749290444654683,0.8150375939849624,0.7254953799537996,9.972609476841367e-05
7,0.31435042808049113,0.6032662484654807,0.8860927152317881,0.8105263157894737,0.7990729907299072,9.890738003669029e-05
8,0.31693527741373545,0.49993124510672754,0.8851466414380321,0.8172932330827067,0.784749722497225,9.755282581475769e-05
9,0.30895888429829393,0.5828284327809076,0.8876064333017976,0.7909774436090226,0.7146127711277113,9.567727288213003e-05
10,0.2868579097599665,0.7916551518288995,0.8938505203405865,0.7676691729323308,0.6614466144661447,9.330127018922194e-05
11,0.2931795612893921,0.780230489193945,0.8927152317880794,0.6819548872180451,0.7183571835718358,9.045084971874738e-05
12,0.2867237686532899,0.647490578867439,0.8902554399243141,0.7413533834586467,0.7760158851588517,8.715724127386972e-05
13,0.26436877246160156,0.5235297009348869,0.8999053926206244,0.8015037593984963,0.8174050490504905,8.345653031794292e-05
14,0.2565630677181702,0.5772852632560228,0.9029328287606433,0.8135338345864662,0.8185188101881019,7.938926261462366e-05
15,0.2510936479046306,0.7089064999966693,0.9029328287606433,0.7744360902255639,0.7871028710287103,7.500000000000001e-05
16,0.25773080051114455,0.527972774958252,0.9027436140018922,0.7992481203007519,0.7872959979599796,7.033683215379003e-05
17,0.2373763808971773,0.5017180550143234,0.9076631977294229,0.806015037593985,0.8104037290372904,6.545084971874738e-05
18,0.2150874538468717,0.5060724125768905,0.9178807947019868,0.8135338345864662,0.83819900699007,6.039558454088797e-05
19,0.22629935336541543,0.7152533294787085,0.9123935666982025,0.762406015037594,0.7718777187771876,5.522642316338269e-05
20,0.2051814330898599,0.881838047885357,0.9176915799432356,0.7827067669172932,0.6813536885368854,5.000000000000002e-05
21,0.19403224568866906,0.7933197263376157,0.9262062440870388,0.7804511278195488,0.7225516005160052,4.4773576836617344e-05
22,0.18656332147683924,0.6713422404196029,0.9282876064333018,0.7894736842105263,0.7492499924999249,3.9604415459112035e-05
23,0.1811051910512269,0.7824059257773976,0.9315042573320719,0.8082706766917294,0.7588613386133862,3.4549150281252636e-05
24,0.16692395972664217,0.9427058151706045,0.9364238410596026,0.7699248120300752,0.760678231782318,2.966316784621e-05
25,0.15396819827459618,0.7683989651193072,0.9394512771996215,0.7684210526315789,0.7839415894158941,2.5000000000000015e-05
