epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
1,0.42480076559660285,0.5282242861374226,0.8620425368844606,0.8027418126428028,0.798802777510975,9.990133642141359e-05
2,0.29341267155239603,0.5459494566813009,0.943475761640161,0.8035034272658035,0.8208092975428407,9.96057350657239e-05
3,0.2737122391530622,0.5913986534402285,0.9572715079517149,0.805026656511805,0.8216596136570372,9.911436253643444e-05
4,0.252548742286317,0.5306286063706339,0.9710672542632688,0.8248286367098249,0.8353550705395129,9.842915805643155e-05
5,0.24553549562658153,0.5735311261225727,0.9737497604905154,0.8057882711348058,0.8323083398778484,9.755282581475769e-05
6,0.2340350843042358,0.5442814600326955,0.9819888867599157,0.8225437928408226,0.8784372828303945,9.648882429441257e-05
7,0.230488987838338,0.5505327650452968,0.9848630005748228,0.8248286367098249,0.8369582412863785,9.524135262330098e-05
8,0.22416465705919822,0.5205225871204876,0.9871622916267484,0.8324447829398325,0.8847878164673179,9.381533400219317e-05
9,0.21776642549435374,0.5348006507774754,0.9892699750910136,0.8286367098248286,0.8755120258993294,9.221639627510075e-05
10,0.21396362076581815,0.5261650549620958,0.993485342019544,0.8286367098248286,0.8660850994107111,9.045084971874735e-05
11,0.2108967922946278,0.5103762232998538,0.993102126844223,0.8469154607768469,0.8542767228082465,8.852566213878945e-05
12,0.21057183067788107,0.545890404707316,0.9946349875455068,0.8324447829398325,0.8355288062239751,8.644843137107056e-05
13,0.20736077755638227,0.5374526341317359,0.9963594558344511,0.8316831683168316,0.8650003107467528,8.422735529643442e-05
14,0.20797170451955563,0.5223157983627922,0.9965510634221115,0.8316831683168316,0.8555733842581346,8.187119948743447e-05
15,0.2059820399336441,0.57870427513976,0.996742671009772,0.824067022086824,0.8068115688191058,7.938926261462366e-05
16,0.20823027577567407,0.5565164389495894,0.9961678482467906,0.8286367098248286,0.8131691648822269,7.679133974894982e-05
17,0.20597478601753905,0.5559329968413959,0.996742671009772,0.8309215536938309,0.8421632493940439,7.408768370508575e-05
18,0.20552410146221162,0.5684925345909659,0.9975091013604138,0.8255902513328256,0.7979990734096828,7.128896457825361e-05
19,0.2070968299561658,0.5650834785965864,0.9959762406591302,0.821020563594821,0.8321628538981768,6.840622763423389e-05
20,0.20518692817969394,0.5575570511005348,0.9969342785974324,0.8194973343488196,0.8284466052329753,6.545084971874736e-05
21,0.20452742511843738,0.5669598768934074,0.9978923165357348,0.8278750952018279,0.8265948370839524,6.243449435824272e-05
22,0.20283068236571022,0.574683525105151,0.9986587468863767,0.817974105102818,0.8402168447339725,5.9369065729286224e-05
23,0.20332206851062384,0.5778842453205758,0.9984671392987162,0.8194973343488196,0.843407648890069,5.626666167821521e-05
